product_id,category_id
P1814,PANTS
P1814,SHIRT
P1814,HOODIE
P1815,PANTS
P1815,SHIRT
P1815,SET
P1816,SET
P1817,PANTS
P1817,LONGSLEEVE
P1817,SHIRT
P1818,PANTS
P1818,SET
P1819,PANTS
P1819,SHIRT
P1819,SHORTS
P1820,DRESS
P1820,SHIRT
P1820,SKIRT
P1821,DRESS
P1821,SKIRT
P1821,SET
P1822,NOT_SURE
P1822,DRESS
P1822,SHIRT
P1823,NOT_SURE
P1823,DRESS
P1823,SHIRT
P1824,PANTS
P1824,SHIRT
P1824,SET
P1825,NOT_SURE
P1825,PANTS
P1825,SHIRT
P1826,PANTS
P1826,SHIRT
P1826,SET
P1827,SET
P1828,SET
P1829,PANTS
P1829,SHIRT
P1829,SET
P1830,SHIRT
P1830,SET
P1831,PANTS
P1831,SHIRT
P1831,SET
P1832,SET
P1833,PANTS
P1833,SHIRT
P1833,SHORTS
P1834,SET
P1835,PANTS
P1835,SET
P1836,PANTS
P1836,SHIRT
P1836,SET
P1837,DRESS
P1837,SET
P1838,PANTS
P1838,SHIRT
P1838,SET
P1839,SET
P1840,SET
P1841,PANTS
P1841,SET
P1842,NOT_SURE
P1842,DRESS
P1842,SHIRT
P1843,NOT_SURE
P1843,DRESS
P1843,SHIRT
P1844,DRESS
P1844,SHIRT
P1844,SKIRT
P1845,NOT_SURE
P1845,PANTS
P1845,LONGSLEEVE
P1846,PANTS
P1846,SHIRT
P1846,SET
P1847,PANTS
P1847,SHIRT
P1847,SET
P1848,PANTS
P1848,SHIRT
P1848,SHORTS
P1849,PANTS
P1850,PANTS
P1851,DRESS
P1851,SHIRT
P1851,SKIRT
P1852,PANTS
P1853,DRESS
P1853,SHIRT
P1853,SKIRT
P1854,PANTS
P1854,SHIRT
P1854,SET
P1855,DRESS
P1855,SHIRT
P1855,SKIRT
P1856,PANTS
P1856,SHIRT
P1856,SHORTS
P1857,PANTS
P1857,SHIRT
P1857,SET
P1858,PANTS
P1859,SET
P1860,PANTS
P1860,SHORTS
P1860,SET
P1861,PANTS
P1861,SET
P1862,NOT_SURE
P1862,DRESS
P1862,SHIRT
P1863,PANTS
P1863,SHIRT
P1863,SET
P1864,SET
P1865,PANTS
P1865,SHIRT
P1865,SET
P1866,SET
P1867,SET
P1868,NOT_SURE
P1868,PANTS
P1868,SHIRT
P1869,PANTS
P1869,SET
P1870,SET
P1871,SET
P1872,SET
P1873,SET
P1874,SET
P1875,DRESS
P1875,SHIRT
P1875,SKIRT
P1876,SET
P1877,SET
P1878,PANTS
P1878,SET
P1879,LONGSLEEVE
P1879,SET
P1880,SET
P1881,PANTS
P1881,SET
P1882,SET
P1883,PANTS
P1883,SHIRT
P1883,SHORTS
P1884,SET
P1885,SET
P1886,DRESS
P1886,SHIRT
P1886,SKIRT
P1887,DRESS
P1887,SHIRT
P1887,SKIRT
P1888,NOT_SURE
P1888,PANTS
P1888,SHIRT
P1889,PANTS
P1889,SHIRT
P1889,SET
P1890,PANTS
P1890,LONGSLEEVE
P1890,SHIRT
P1891,PANTS
P1892,PANTS
P1892,DRESS
P1892,SHIRT
P1893,PANTS
P1893,SHIRT
P1893,SET
P1894,NOT_SURE
P1894,SHIRT
P1894,SET
P1895,PANTS
P1895,SHIRT
P1896,PANTS
P1896,SET
P1897,PANTS
P1897,SET
P1898,PANTS
P1898,SET
P1899,SET
P1900,SET
P1901,NOT_SURE
P1901,PANTS
P1901,SHIRT
P1902,NOT_SURE
P1902,PANTS
P1902,LONGSLEEVE
P1903,NOT_SURE
P1903,PANTS
P1903,SHIRT
P1904,SET
P1905,SHORTS
P1905,SET
P1906,NOT_SURE
P1906,PANTS
P1906,SHIRT
P1907,PANTS
P1907,SHIRT
P1907,SET
P1908,PANTS
P1908,SET
P1909,SET
P1910,SET
P1911,SET
P1912,PANTS
P1912,SET
P1913,PANTS
P1913,SHIRT
P1913,SET
P1914,PANTS
P1914,SET
P1915,PANTS
P1915,SHIRT
P1915,SHORTS
P1916,SET
P1917,PANTS
P1917,SHIRT
P1917,SHORTS
P1918,SET
P1919,PANTS
P1919,SHIRT
P1919,SET
P1920,NOT_SURE
P1921,LONGSLEEVE
P1921,SHIRT
P1922,PANTS
P1922,SHIRT
P1922,SET
P1923,SET
P1924,HAT
P1924,SET
P1925,PANTS
P1925,SHIRT
P1925,SET
P1926,NOT_SURE
P1926,PANTS
P1926,SHIRT
P1927,NOT_SURE
P1927,PANTS
P1927,SHIRT
P1928,PANTS
P1928,SHIRT
P1928,OUTWEAR
P1929,SHIRT
P1929,SET
P1930,PANTS
P1930,SHIRT
P1930,SET
P1931,DRESS
P1931,SHIRT
P1931,SKIRT
P1932,SET
P1933,DRESS
P1933,SET
P1934,SET
P1935,SET
P1936,SET
P1937,PANTS
P1937,SET
P1938,PANTS
P1938,SHIRT
P1938,SET
P1939,SET
P1940,SET
P1941,PANTS
P1941,SHIRT
P1941,SET
P1942,SET
P1943,DRESS
P1943,SHIRT
P1943,SKIRT
P1944,SET
P1945,SET
P1946,PANTS
P1946,SHIRT
P1946,SET
P1947,PANTS
P1947,SHIRT
P1947,SET
P1948,LONGSLEEVE
P1948,SHIRT
P1948,SET
P1949,PANTS
P1949,SHIRT
P1949,SHORTS
P1950,PANTS
P1950,SHIRT
P1950,SHORTS
P1951,SET
P1952,PANTS
P1952,SET
P1953,PANTS
P1953,SHIRT
P1953,SET
P1954,PANTS
P1954,SHIRT
P1954,SET
P1955,SET
P1956,NOT_SURE
P1957,SET
P1958,PANTS
P1959,PANTS
P1960,PANTS
P1961,SET
P1962,PANTS
P1962,SET
P1963,PANTS
P1963,SHIRT
P1963,SET
P1964,DRESS
P1964,SHIRT
P1964,SKIRT
P1965,SET
P1966,PANTS
P1966,SHIRT
P1966,SHORTS
P1967,PANTS
P1967,SHIRT
P1967,SET
P1968,SET
P1969,SHORTS
P1969,SET
P1970,PANTS
P1970,SHIRT
P1970,SET
P1971,SET
P1972,SET
P1973,PANTS
P1973,SHIRT
P1973,SET
P1974,SET
P1975,DRESS
P1975,SHIRT
P1975,SET
P1976,PANTS
P1976,SHIRT
P1977,PANTS
P1977,SHIRT
P1977,SET
P1978,SET
P1979,PANTS
P1979,SHORTS
P1979,SET
P1980,PANTS
P1980,DRESS
P1980,SET
P1981,PANTS
P1981,SHIRT
P1981,SET
P1982,SHORTS
P1982,SET
P1983,PANTS
P1983,SHIRT
P1983,SET
P1984,SET
P1985,SET
P1986,SET
P1987,SET
P1988,PANTS
P1988,LONGSLEEVE
P1988,SHIRT
P1989,NOT_SURE
P1989,PANTS
P1989,SHIRT
P1990,PANTS
P1990,SHORTS
P1990,SET
P1991,PANTS
P1991,SHIRT
P1991,SKIRT
P1992,PANTS
P1992,SET
P1993,SET
P1994,PANTS
P1995,PANTS
P1996,PANTS
P1997,NOT_SURE
P1997,PANTS
P1997,SHIRT
P1998,PANTS
P1999,PANTS
P2000,PANTS
P2000,SHIRT
P2000,SET
P2001,DRESS
P2001,SHIRT
P2001,SKIRT
P2002,PANTS
P2002,SET
P2003,NOT_SURE
P2003,PANTS
P2003,SHIRT
P2004,PANTS
P2004,SET
P2005,LONGSLEEVE
P2005,SHIRT
P2005,SET
P2006,SHIRT
P2006,SET
P2007,DRESS
P2007,SHIRT
P2007,SKIRT
P2008,PANTS
P2008,SHIRT
P2008,SET
P2009,NOT_SURE
P2009,PANTS
P2009,SHIRT
P2010,SET
P2011,PANTS
P2011,SET
P2012,SET
P2013,PANTS
P2013,LONGSLEEVE
P2013,SHIRT
P2014,PANTS
P2014,SET
P2015,PANTS
P2015,SHIRT
P2015,SET
P2016,PANTS
P2016,SHIRT
P2016,SET
P2017,NOT_SURE
P2017,PANTS
P2017,SHIRT
P2018,PANTS
P2018,SHIRT
P2018,SET
P2019,NOT_SURE
P2019,PANTS
P2019,SHIRT
P2020,PANTS
P2020,SHIRT
P2020,SET
P2021,SET
P2022,SET
P2023,SHIRT
P2023,SET
P2024,SET
P2025,SET
P2026,PANTS
P2026,SHIRT
P2026,SHORTS
P2027,PANTS
P2027,SET
P2028,PANTS
P2029,PANTS
P2030,PANTS
P2030,SHIRT
P2030,SET
P2031,DRESS
P2031,SET
P2032,PANTS
P2033,DRESS
P2033,SHIRT
P2033,SKIRT
P2034,PANTS
P2034,SHIRT
P2034,SET
P2035,SET
P2036,NOT_SURE
P2036,SHIRT
P2036,SET
P2037,SHIRT
P2037,SET
P2038,NOT_SURE
P2038,PANTS
P2038,SHIRT
P2039,DRESS
P2039,SHIRT
P2039,SKIRT
P2040,SET
P2041,SHIRT
P2042,SET
P2043,PANTS
P2043,SHIRT
P2043,SHORTS
P2044,NOT_SURE
P2044,PANTS
P2044,SHIRT
P2045,PANTS
P2045,SHIRT
P2045,SET
P2046,SHIRT
P2046,SET
P2047,SHIRT
P2047,SET
P2048,PANTS
P2048,SHIRT
P2048,SET
P2049,PANTS
P2049,SHIRT
P2049,SET
P2050,PANTS
P2050,SHIRT
P2050,SHORTS
P2051,SET
P2052,PANTS
P2052,SHIRT
P2052,SHORTS
P2053,SET
P2054,NOT_SURE
P2054,PANTS
P2054,SHIRT
P2055,SET
P2056,PANTS
P2056,SHIRT
P2056,SHORTS
P2057,SET
P2058,PANTS
P2059,PANTS
P2059,SHIRT
P2059,SET
P2060,PANTS
P2060,SET
P2061,PANTS
P2061,SET
P2062,SET
P2063,PANTS
P2063,SHIRT
P2063,SET
P2064,SET
P2065,SET
P2066,PANTS
P2067,PANTS
P2068,PANTS
P2069,PANTS
P2069,SHIRT
P2070,PANTS
P2070,BODY
P2071,PANTS
P2072,PANTS
P2072,SHIRT
P2073,PANTS
P2074,SET
P2075,PANTS
P2076,PANTS
P2076,SET
P2077,SET
P2078,PANTS
P2079,SET
P2080,PANTS
P2080,SHIRT
P2080,SET
P2081,SET
P2082,SET
P2083,DRESS
P2083,SET
P2084,SET
P2085,SET
P2086,PANTS
P2086,SHIRT
P2086,SHORTS
P2087,SET
P2088,SET
P2089,PANTS
P2089,SHIRT
P2089,SET
P2090,PANTS
P2090,DRESS
P2090,SHIRT
P2091,PANTS
P2091,LONGSLEEVE
P2091,SHIRT
P2092,PANTS
P2092,SHIRT
P2092,SET
P2093,PANTS
P2093,SET
P2094,SET
P2095,LONGSLEEVE
P2095,SHIRT
P2096,SET
P2097,PANTS
P2097,SET
P2098,SET
P2099,SET
P2100,PANTS
P2101,PANTS
P2102,PANTS
P2103,PANTS
P2104,SET
P2105,PANTS
P2106,PANTS
P2106,SHIRT
P2107,PANTS
P2108,PANTS
P2109,DRESS
P2109,SHIRT
P2109,SKIRT
P2110,PANTS
P2110,SHIRT
P2110,SET
P2111,SHORTS
P2111,SET
P2112,LONGSLEEVE
P2112,SHIRT
P2112,SET
P2113,LONGSLEEVE
P2113,SHIRT
P2113,SET
P2114,PANTS
P2114,SHIRT
P2114,SET
P2115,SET
P2116,LONGSLEEVE
P2116,SHIRT
P2116,SET
P2117,SET
P2118,SET
P2119,DRESS
P2119,SET
P2120,SET
P2121,PANTS
P2121,SHIRT
P2121,SET
P2122,LONGSLEEVE
P2122,SHIRT
P2122,SET
P2123,LONGSLEEVE
P2123,SHIRT
P2123,SET
P2124,SET
P2125,PANTS
P2125,SHIRT
P2125,SET
P2126,DRESS
P2126,SHIRT
P2126,SKIRT
P2127,PANTS
P2127,SHIRT
P2127,SET
P2128,SET
P2129,PANTS
P2130,LONGSLEEVE
P2130,SHIRT
P2130,SET
P2131,LONGSLEEVE
P2131,SHIRT
P2131,SET
P2132,PANTS
P2132,DRESS
P2132,SHIRT
P2133,PANTS
P2133,SHIRT
P2133,SET
P2134,DRESS
P2134,SHIRT
P2134,SKIRT
P2135,SET
P2136,PANTS
P2137,PANTS
P2137,SHIRT
P2137,SHORTS
P2138,PANTS
P2138,SHIRT
P2138,BODY
P2139,PANTS
P2139,SET
P2140,PANTS
P2141,SET
P2142,PANTS
P2143,PANTS
P2143,SHIRT
P2143,UNDERSHIRT
P2144,SET
P2145,SET
P2146,DRESS
P2146,SHIRT
P2146,SKIRT
P2147,PANTS
P2147,SHIRT
P2147,SET
P2148,PANTS
P2148,SET
P2149,PANTS
P2149,SET
P2150,LONGSLEEVE
P2150,DRESS
P2150,SHIRT
P2151,NOT_SURE
P2151,PANTS
P2151,SHIRT
P2152,PANTS
P2152,SET
P2153,PANTS
P2153,SHIRT
P2153,SET
P2154,PANTS
P2154,LONGSLEEVE
P2154,SHIRT
P2155,PANTS
P2155,SHIRT
P2155,SET
P2156,PANTS
P2156,SHIRT
P2156,SHORTS
P2157,PANTS
P2157,SET
P2158,PANTS
P2158,SHIRT
P2158,SET
P2159,PANTS
P2159,SHIRT
P2159,SHORTS
P2160,SET
P2161,LONGSLEEVE
P2161,SHIRT
P2161,SET
P2162,PANTS
P2162,SET
P2163,PANTS
P2163,SHIRT
P2163,SET
P2164,DRESS
P2164,SHIRT
P2164,SET
P2165,SET
P2166,LONGSLEEVE
P2166,SHIRT
P2166,SET
P2167,PANTS
P2168,DRESS
P2168,SKIRT
P2168,SET
P2169,PANTS
P2170,NOT_SURE
P2170,PANTS
P2170,SHIRT
P2171,PANTS
P2172,PANTS
P2173,PANTS
P2173,SHIRT
P2173,SET
P2174,PANTS
P2174,SHIRT
P2174,SHORTS
P2175,NOT_SURE
P2175,PANTS
P2175,SHIRT
P2176,PANTS
P2177,PANTS
P2177,SHIRT
P2177,SET
P2178,PANTS
P2178,SHIRT
P2178,SET
P2179,DRESS
P2179,SHIRT
P2179,SKIRT
P2180,PANTS
P2180,SHIRT
P2180,SHORTS
P2181,PANTS
P2181,SHIRT
P2181,SET
P2182,PANTS
P2183,PANTS
P2183,SHIRT
P2184,PANTS
P2184,SHIRT
P2184,SET
P2185,SET
P2186,NOT_SURE
P2186,PANTS
P2186,SHIRT
P2187,PANTS
P2187,SHIRT
P2187,SET
P2188,DRESS
P2188,SHIRT
P2188,SKIRT
P2189,PANTS
P2189,SHIRT
P2189,SET
P2190,SET
P2191,PANTS
P2191,SET
P2192,PANTS
P2192,SET
P2193,PANTS
P2193,SHIRT
P2193,SET
P2194,PANTS
P2194,SHIRT
P2194,SHORTS
P2195,PANTS
P2195,LONGSLEEVE
P2195,SHIRT
P2196,SET
P2197,PANTS
P2198,PANTS
P2198,SHIRT
P2198,SET
P2199,PANTS
P2200,DRESS
P2200,SHIRT
P2200,SKIRT
P2201,PANTS
P2201,SHIRT
P2201,SET
P2202,NOT_SURE
P2202,PANTS
P2202,SHIRT
P2203,PANTS
P2204,DRESS
P2204,SHIRT
P2204,SKIRT
P2205,PANTS
P2206,PANTS
P2206,SHIRT
P2206,SET
P2207,SET
P2208,DRESS
P2208,SHIRT
P2208,SKIRT
P2209,PANTS
P2209,SHIRT
P2209,SET
P2210,PANTS
P2210,SHIRT
P2210,SHORTS
P2211,PANTS
P2211,SHIRT
P2211,SHORTS
P2212,PANTS
P2212,SHIRT
P2212,SHORTS
P2213,SET
P2214,SET
P2215,LONGSLEEVE
P2215,SHIRT
P2215,SET
P2216,NOT_SURE
P2216,PANTS
P2216,SHIRT
P2217,SET
P2218,PANTS
P2218,LONGSLEEVE
P2218,SHIRT
P2219,SET
P2220,SET
P2221,SET
P2222,PANTS
P2222,SHIRT
P2222,SET
P2223,DRESS
P2223,SHIRT
P2223,SET
P2224,PANTS
P2224,LONGSLEEVE
P2224,SHIRT
P2225,SET
P2226,SET
P2227,PANTS
P2227,SHIRT
P2228,PANTS
P2229,PANTS
P2230,PANTS
P2231,PANTS
P2231,LONGSLEEVE
P2231,SET
P2232,PANTS
P2233,PANTS
P2234,PANTS
P2235,PANTS
P2236,PANTS
P2236,SHIRT
P2236,SET
P2237,SET
P2238,PANTS
P2238,SET
P2239,SET
P2240,SET
P2241,PANTS
P2241,SHIRT
P2241,SET
P2242,PANTS
P2243,PANTS
P2244,PANTS
P2245,PANTS
P2246,PANTS
P2247,PANTS
P2247,SHIRT
P2248,PANTS
P2249,PANTS
P2250,PANTS
P2251,PANTS
P2252,DRESS
P2252,SHIRT
P2252,SET
P2253,PANTS
P2254,SET
P2255,LONGSLEEVE
P2255,SHIRT
P2256,PANTS
P2256,SET
P2257,PANTS
P2257,SHIRT
P2257,SHORTS
P2258,PANTS
P2258,SET
P2259,SET
P2260,PANTS
P2260,SHIRT
P2260,SHORTS
P2261,PANTS
P2262,SET
P2263,LONGSLEEVE
P2263,SHIRT
P2264,PANTS
P2265,DRESS
P2265,SHIRT
P2265,OUTWEAR
P2266,PANTS
P2266,SHOES
P2266,SHORTS
P2267,PANTS
P2268,PANTS
P2269,PANTS
P2269,SHIRT
P2269,SET
P2270,SHORTS
P2270,SET
P2271,PANTS
P2271,SHIRT
P2271,SET
P2272,SET
P2273,SHIRT
P2273,SET
P2274,SET
P2275,PANTS
P2275,SHIRT
P2275,SHORTS
P2276,PANTS
P2276,SHIRT
P2276,SET
P2277,PANTS
P2278,DRESS
P2278,SHIRT
P2278,SET
P2279,PANTS
P2279,SHIRT
P2279,SET
P2280,SET
P2281,SET
P2282,PANTS
P2282,SHORTS
P2282,SET
P2283,SET
P2284,PANTS
P2284,SHIRT
P2284,SHORTS
P2285,SET
P2286,NOT_SURE
P2286,DRESS
P2286,SHIRT
P2287,SET
P2288,PANTS
P2288,SET
P2289,PANTS
P2289,SHIRT
P2289,SHORTS
P2290,SET
P2291,PANTS
P2292,PANTS
P2292,SHIRT
P2292,SET
P2293,PANTS
P2293,LONGSLEEVE
P2293,SHIRT
P2294,PANTS
P2294,SHIRT
P2294,SET
P2295,PANTS
P2296,PANTS
P2296,SET
P2297,PANTS
P2298,SET
P2299,PANTS
P2299,SHIRT
P2299,SET
P2300,SET
P2301,PANTS
P2302,SET
P2303,PANTS
P2304,PANTS
P2304,SET
P2305,DRESS
P2305,SHIRT
P2305,SET
P2306,SET
P2307,PANTS
P2307,SHIRT
P2307,SET
P2308,PANTS
P2309,SET
P2310,PANTS
P2310,LONGSLEEVE
P2310,SHIRT
P2311,PANTS
P2311,LONGSLEEVE
P2311,SHIRT
P2312,PANTS
P2312,SET
P2313,SET
P2314,PANTS
P2314,SHIRT
P2314,SET
P2315,PANTS
P2315,SHIRT
P2315,SET
P2316,SET
P2317,SET
P2318,PANTS
P2319,PANTS
P2320,PANTS
P2321,PANTS
P2322,NOT_SURE
P2322,PANTS
P2322,SHIRT
P2323,PANTS
P2324,SET
P2325,PANTS
P2325,SHIRT
P2325,OUTWEAR
P2326,PANTS
P2326,SHIRT
P2326,SET
P2327,NOT_SURE
P2327,SHIRT
P2327,SHORTS
P2328,SHIRT
P2328,UNDERSHIRT
P2328,SET
P2329,LONGSLEEVE
P2329,DRESS
P2329,SHIRT
P2330,PANTS
P2330,SHIRT
P2330,SHORTS
P2331,PANTS
P2331,SHIRT
P2331,SET
P2332,SET
P2333,SET
P2334,PANTS
P2334,BODY
P2335,PANTS
P2335,SET
P2336,DRESS
P2336,SHIRT
P2336,UNDERSHIRT
P2337,DRESS
P2337,SHIRT
P2337,SKIRT
P2338,PANTS
P2338,SHIRT
P2338,SET
P2339,SET
P2340,PANTS
P2340,LONGSLEEVE
P2340,SHIRT
P2341,SET
P2342,PANTS
P2342,SHIRT
P2342,SET
P2343,PANTS
P2343,SET
P2344,PANTS
P2345,DRESS
P2345,BLAZER
P2345,SET
P2346,PANTS
P2347,PANTS
P2347,LONGSLEEVE
P2347,SHIRT
P2348,SET
P2349,PANTS
P2349,SHIRT
P2349,SET
P2350,NOT_SURE
P2350,PANTS
P2350,SHIRT
P2351,PANTS
P2352,PANTS
P2352,HAT
P2352,SET
P2353,LONGSLEEVE
P2353,SHIRT
P2353,SET
P2354,SET
P2355,PANTS
P2355,LONGSLEEVE
P2355,SHIRT
P2356,PANTS
P2356,SHIRT
P2356,SHORTS
P2357,LONGSLEEVE
P2357,DRESS
P2357,SHIRT
P2358,LONGSLEEVE
P2358,DRESS
P2358,SHIRT
P2359,SET
P2360,PANTS
P2360,LONGSLEEVE
P2360,SHIRT
P2361,SHIRT
P2361,SET
P2362,LONGSLEEVE
P2362,SHIRT
P2362,SET
P2363,LONGSLEEVE
P2363,SHIRT
P2363,SET
P2364,PANTS
P2365,SET
P2366,DRESS
P2366,SHIRT
P2366,SKIRT
P2367,PANTS
P2367,SHIRT
P2367,SHORTS
P2368,PANTS
P2369,PANTS
P2369,SHIRT
P2370,PANTS
P2371,LONGSLEEVE
P2371,SHIRT
P2372,PANTS
P2373,PANTS
P2373,LONGSLEEVE
P2373,SHIRT
P2374,SHIRT
P2375,NOT_SURE
P2375,PANTS
P2375,SHIRT
P2376,SET
P2377,SET
P2378,PANTS
P2378,LONGSLEEVE
P2378,SHIRT
P2379,PANTS
P2379,SHIRT
P2379,SET
P2380,PANTS
P2380,SHIRT
P2380,SET
P2381,PANTS
P2381,SHIRT
P2381,SET
P2382,PANTS
P2382,SHIRT
P2382,SHORTS
P2383,PANTS
P2384,SET
P2385,SET
P2386,SET
P2387,PANTS
P2387,SHORTS
P2388,PANTS
P2388,SHIRT
P2389,DRESS
P2390,SHIRT
P2390,SET
P2391,PANTS
P2392,PANTS
P2393,SET
P2394,PANTS
P2394,SHIRT
P2394,SHORTS
P2395,PANTS
P2396,PANTS
P2397,SHIRT
P2397,SET
P2398,PANTS
P2398,DRESS
P2398,SHIRT
P2399,PANTS
P2399,DRESS
P2399,SHIRT
P2400,PANTS
P2400,SHIRT
P2400,SET
P2401,PANTS
P2401,SHIRT
P2402,PANTS
P2403,PANTS
P2403,DRESS
P2403,SHIRT
P2404,PANTS
P2404,SET
P2405,PANTS
P2405,SET
P2406,SET
P2407,PANTS
P2408,PANTS
P2408,LONGSLEEVE
P2408,SHIRT
P2409,DRESS
P2409,SHIRT
P2409,SKIRT
P2410,SET
P2411,PANTS
P2412,PANTS
P2413,PANTS
P2413,SHIRT
P2413,SET
P2414,PANTS
P2414,SHIRT
P2414,OUTWEAR
P2415,SET
P2416,PANTS
P2416,SHIRT
P2416,SET
P2417,SET
P2418,PANTS
P2418,SHIRT
P2418,SET
P2419,PANTS
P2419,LONGSLEEVE
P2419,SHIRT
P2420,SHIRT
P2420,SET
P2421,PANTS
P2421,SHIRT
P2421,SET
P2422,PANTS
P2422,SHIRT
P2422,SET
P2423,PANTS
P2424,PANTS
P2424,SHIRT
P2425,SHOES
P2426,PANTS
P2427,PANTS
P2427,DRESS
P2427,SHIRT
P2428,SHIRT
P2428,SET
P2429,LONGSLEEVE
P2429,DRESS
P2429,SHIRT
P2430,NOT_SURE
P2430,SHIRT
P2430,SET
P2431,PANTS
P2432,PANTS
P2432,SHIRT
P2432,SET
P2433,SET
P2434,PANTS
P2434,SET
P2435,PANTS
P2435,SHIRT
P2435,SET
P2436,DRESS
P2436,SHIRT
P2436,SKIRT
P2437,SET
P2438,SET
P2439,PANTS
P2440,PANTS
P2440,SHIRT
P2441,LONGSLEEVE
P2441,SHIRT
P2442,PANTS
P2442,SHIRT
P2442,SET
P2443,PANTS
P2444,PANTS
P2444,SHIRT
P2445,LONGSLEEVE
P2445,SHIRT
P2446,PANTS
P2446,SHORTS
P2447,PANTS
P2447,SET
P2448,PANTS
P2448,SHIRT
P2448,SET
P2449,PANTS
P2449,SET
P2450,PANTS
P2450,SET
P2451,PANTS
P2451,SHIRT
P2451,SHORTS
P2452,PANTS
P2453,PANTS
P2453,SHIRT
P2453,SET
P2454,PANTS
P2454,SET
P2455,DRESS
P2455,SHIRT
P2455,SET
P2456,PANTS
P2456,SHIRT
P2457,PANTS
P2457,SHIRT
P2458,DRESS
P2458,SHIRT
P2458,OUTWEAR
P2459,SHOES
P2459,DRESS
P2459,SET
P2460,SHOES
P2461,SET
P2462,PANTS
P2462,SHIRT
P2462,SET
P2463,NOT_SURE
P2463,PANTS
P2463,SHIRT
P2464,DRESS
P2465,PANTS
P2466,NOT_SURE
P2466,PANTS
P2466,SHIRT
P2467,PANTS
P2467,SHIRT
P2468,PANTS
P2469,SET
P2470,LONGSLEEVE
P2470,DRESS
P2470,SHIRT
P2471,DRESS
P2471,SET
P2472,PANTS
P2472,LONGSLEEVE
P2472,DRESS
P2473,LONGSLEEVE
P2473,SHIRT
P2473,SET
P2474,PANTS
P2474,SHIRT
P2474,SET
P2475,SET
P2476,PANTS
P2476,SHORTS
P2476,SET
P2477,PANTS
P2477,SET
P2478,PANTS
P2478,LONGSLEEVE
P2478,SHIRT
P2479,PANTS
P2479,SHIRT
P2479,SHORTS
P2480,PANTS
P2481,PANTS
P2481,SHIRT
P2481,SHORTS
P2482,PANTS
P2482,SET
P2483,SET
P2484,PANTS
P2484,DRESS
P2484,SKIRT
P2485,NOT_SURE
P2485,DRESS
P2485,SHIRT
P2486,SET
P2487,LONGSLEEVE
P2487,SHIRT
P2487,SET
P2488,PANTS
P2488,LONGSLEEVE
P2488,SHIRT
P2489,PANTS
P2489,LONGSLEEVE
P2489,SHIRT
P2490,PANTS
P2490,LONGSLEEVE
P2490,SHIRT
P2491,SHIRT
P2491,SET
P2492,PANTS
P2492,SHIRT
P2492,SET
P2493,DRESS
P2493,SHIRT
P2493,SKIRT
P2494,PANTS
P2494,SHIRT
P2494,SET
P2495,NOT_SURE
P2495,DRESS
P2495,SHIRT
P2496,PANTS
P2497,PANTS
P2497,SET
P2498,PANTS
P2498,SHIRT
P2498,SET
P2499,PANTS
P2499,LONGSLEEVE
P2499,SHIRT
P2500,DRESS
P2500,SHIRT
P2500,SET
P2501,PANTS
P2501,LONGSLEEVE
P2501,SHIRT
P2502,DRESS
P2502,SHIRT
P2502,SKIRT
P2503,PANTS
P2503,SHIRT
P2503,SHORTS
P2504,SET
P2505,PANTS
P2505,SHIRT
P2505,OUTWEAR
P2506,PANTS
P2506,LONGSLEEVE
P2506,SHIRT
P2507,PANTS
P2507,SHIRT
P2507,SET
P2508,SET
P2509,PANTS
P2509,SHIRT
P2509,SET
P2510,PANTS
P2510,SHIRT
P2511,SET
P2512,NOT_SURE
P2512,SHIRT
P2512,SET
P2513,DRESS
P2513,SHIRT
P2513,SKIRT
P2514,PANTS
P2514,SHIRT
P2514,SET
P2515,SKIRT
P2515,SET
P2516,SHORTS
P2516,SET
P2517,PANTS
P2517,SHIRT
P2517,SHORTS
P2518,PANTS
P2518,SHIRT
P2518,SET
P2519,PANTS
P2519,DRESS
P2519,SHIRT
P2520,PANTS
P2520,LONGSLEEVE
P2520,SHIRT
P2521,PANTS
P2521,SHIRT
P2521,SET
P2522,DRESS
P2522,SHIRT
P2522,SKIRT
P2523,PANTS
P2523,LONGSLEEVE
P2523,SHIRT
P2524,DRESS
P2524,SHIRT
P2524,SKIRT
P2525,NOT_SURE
P2525,DRESS
P2525,SHIRT
P2526,PANTS
P2526,SHIRT
P2526,SET
P2527,PANTS
P2527,SHIRT
P2527,OUTWEAR
P2528,PANTS
P2528,SET
P2529,DRESS
P2530,PANTS
P2531,DRESS
P2531,SHIRT
P2531,SKIRT
P2532,PANTS
P2532,SHIRT
P2532,SET
P2533,NOT_SURE
P2533,DRESS
P2533,SHIRT
P2534,LONGSLEEVE
P2534,SHIRT
P2534,SET
P2535,DRESS
P2535,SHIRT
P2535,SKIRT
P2536,PANTS
P2536,SHIRT
P2536,SET
P2537,PANTS
P2537,SHIRT
P2537,SET
P2538,PANTS
P2538,LONGSLEEVE
P2538,SHIRT
P2539,PANTS
P2539,SHORTS
P2539,SET
P2540,SET
P2541,SET
P2542,PANTS
P2542,SHIRT
P2542,SET
P2543,SET
P2544,SET
P2545,SET
P2546,SET
P2547,PANTS
P2547,SET
P2548,PANTS
P2548,SET
P2549,PANTS
P2549,LONGSLEEVE
P2549,SHIRT
P2550,PANTS
P2550,SHIRT
P2550,SET
P2551,DRESS
P2551,SHIRT
P2551,SKIRT
P2552,DRESS
P2552,SHIRT
