product_id,name,description,price,quantity,image_url,discount,sold,rating
P3204,CV002 Chân váy đen trắng có quần lót trong cạp chun lưng cao Đầm xếp ly 2 tầng xòe dáng ngắn đẹp tiểu thư nữ sinh hot,,95000,607,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3204.jpg,0.5,67,
P3205,"Đầm tapta cổ yếm đính cườm màu trắng đi tiệc cưới, váy xòe tầng bèo tiểu thư thanh lịch hàng thiết kế sang chảnh",,155000,294,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3205.jpg,0.48,36,
P3206,Váy babydoll phối dây đai thắt eo 2 lớp phong cách tiểu thư AURORA,,229000,477,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3206.jpg,0.49,57,
P3207,12.12 | Váy trắng tiểu thư xếp li MARINA DRESS,,590000,883,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3207.jpg,0.0,37,
P3208,V028 Váy nữ cổ nơ dáng dài qua gối trắng đen tay bèo Đầm babydoll BBD dài tay 2 tâng dáng xòe tiểu thư công chúa cute,,124000,935,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3208.jpg,0.48,10,
P3209,Váy bé gái váy tiểu thư chéo sau lưng phối ren cho bé từ 12-38kg với chất liệu thô quảng châu,,120000,312,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3209.jpg,0.5,19,
P3210,"Đầm umi phối nơ tay dài, đầm tiểu thư phối nơ kèm ảnh thật, đầm xuông ôm eo tôn dáng phối nơ siêu dễ thương",,49000,996,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3210.jpg,0.38,17,
P3211,"ĐẦM SUÔNG TAY PHỒNG NHÚN NGỰC DẠO PHỐ ĐI CHƠI NHẸ NHÀNG NỮ TÍNH, VÁY 2 DÂY NHÚN NGỰC QUYẾN RŨ, ĐẦM BABYDOLL DÁNG DÀI PHỒNG NHÚN NGỰC DỄ THƯƠNG, VÁY DỰ TIỆC SANG CHẢNH TIỂU THƯ mtb",,39000,633,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3211.jpg,0.56,8,
P3212,Váy ngủ tiểu thư dễ thương xẻ ngực sexy gợi cảm đầm công chúa ren xuyên thấu mềm mịn đen trắng tặng chip BIKI HOUSE N152 - TPHCM,,95000,891,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3212.jpg,0.24,28,
P3213,[Ảnh thật/video] Đầm váy babydoll thô xếp li ngang tiểu thư 2monday,,139000,552,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3213.jpg,0.23,1,
P3214,Đầm nữ thời trang cao cấp nữ mặc đi chơi Tết chất Umi hai dây phối bèo nơ ôm eo váy maxi dáng xoè tiểu thư,,65000,316,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3214.jpg,0.55,6,
P3215,"[Ưu đãi voucher 50k freeship]  Đầm đi tiệc trễ vai thiết kế sang chảnh, váy xòe xếp ly dáng dài qua gối, set tiểu thư bệt vai mẫu mới đi tiệc cưới siêu đẹp, set tiểu thư xếp ly thanh lịch",,69000,865,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3215.jpg,0.0,18,
P3216,"[Ưu Đãi Voucher 50k Freeship] Đầm nhung thiết kế cao cấp với hai màu đen đỏ quốc dân siêu tôn da, Đầm dáng dài qua gối cổ phối sơ mi đính nơ siêu dễ thương, Đầm tay ngắn váy xoè tiểu thư, công chúa",,59000,787,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3216.jpg,0.4,22,
P3217,"Váy Babydoll Dáng Xoè Cổ Yếm Khoét Vai Chất Voan Tơ 2 Lớp, Đầm Công Chúa Xoè Chữ A Dài Tay Bồng Tiểu Thư đi Chơi Dụ Tiệc phong cách hàn quốc EYE SHOP",,119000,302,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3217.jpg,0.5,8,
P3218,"Váy tiểu thư, đầm thiết kế đi tiệc nơ vai dáng xòe nhẹ nhàng chuẩn form dáng A Kemi",,299000,587,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3218.jpg,0.13,46,
P3219,"Đầm nữ thời trang mặc đi chơi, Đầm xốp nhật tay ngắn cổ V phối nơ váy xếp li bánh bèo",,59000,122,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3219.jpg,0.5,443,
P3220,"Áo sơ mi kiểu tiểu thư tay dài cách điệu, Chất lụa satin cực đẹp,Áo Lệch Vai Tay Dài Phồng Phi Lụa Kèm Chocker Siêu Sang,Áo Sơ Mi Satin, Áo sơ mi satin xẻ tà trước",,39000,76,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3220.jpg,0.56,67,
P3221,"váy BABYDOLL xòe đi chơi đám cưới kỷ yếu dễ thương- đầm công chúa trễ vai xòe bồng bềnh, đầm tiểu thư ulzzang hàn quốc",,138000,917,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3221.jpg,0.52,334,
P3222,(có đệm vai kèm ảnh thật) set áo tiểu thư tay phồng kèm chân váy xếp ly dáng dài công sở phối nơ dễ thương,,99000,66,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3222.jpg,0.0,5,
P3223,ĐẦM VÁY THỜI TRANG NỮ CHẤT GẤM TRỄ VAI TIỂU THƯ CÔNG CHÚA VÁY XOÈ RỘNG XẾP LY PHỒNG TRẮNG,,165000,419,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3223.jpg,0.49,15,
P3224,"Đầm maxi voan 2 dây họa tiết hoa nhí tôn dáng phong cách tiểu thư, chất liệu voan chingfon mềm mịn 2 lớp -QC",,129000,92,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3224.jpg,0.5,13,
P3225,"Đầm lệch vai màu trắng đi tiệc cưới sang chảnh, váy xò bồng chất tapta hàng bán shop, đầm trắng tiểu thư",,89000,634,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3225.jpg,0.25,58,
P3226,"Váy Hoa Cổ Yếm Trễ Vai,Váy Tiểu Thư Sang Chảnh Dáng Dài",,164000,588,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3226.jpg,0.43,51,
P3227,"Đầm tiểu thư đi tiệc tay phồng chất vải nhung đính nút, váy chữ A ôm cổ vuông xếp ly mẫu mới mặc tết",,69000,960,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3227.jpg,0.3,78,
P3228,"(PH) Đầm Xòe Tay Dài Voan Cổ Vuông 2 Nơ Đính Hàng Nút Giữa Vải Nhung Phối Voan Dễ Thương , Nữ Tính , Xinh Gái",,30000,217,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3228.jpg,0.45,608,
P3229,A61 Đầm tiểu thư dự tiệc trễ vai (có mút đệm) dáng tùng xòe Akara Closet,,249000,357,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3229.jpg,0.42,24,
P3230,"[FREESHIP MAX 2022] Đầm tiểu thư đi tiệc, đầm gấm 2 dây nơ ngực dáng xòe đuôi cá, đầm body gấm xốp nhún eo dáng ngắn sexy, nơ to trước ngực quyến rũ",,49000,730,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3230.jpg,0.51,19,
P3231,"M35 Váy dài tiểu thư tay phồng có hoa cài Punmax dành cho nữ phù hợp đi tiệc, đi chơi..",,259000,126,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3231.jpg,0.35,21,
P3232,Đầm voan hoa dáng dài màu hồng 💟 SIÊU XINH 💟 Đầm voan hoa dáng dài màu hồng phong cách tiểu thư sang trọng - TV035,,139000,721,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3232.jpg,0.04,6,
P3233,"Váy trễ vai thắt nơ xinh xắn, Đầm trễ vai tiểu thư phong cách Hàn Quốc KAZY DRESS V025",,145000,291,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3233.jpg,0.23,893,
P3234,Váy trễ vai caro nữ bèo tầng tiểu thư bánh bèo đi biển ulzzang Hàn Quốc,,129000,551,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3234.jpg,0.35,6,
P3235,Váy nhung trễ vai đầm bồng bềnh hàng thiết kế ôm dáng tiểu thư Kemi.,,265000,714,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3235.jpg,0.33,33,
P3236,"(HCM) Đầm xòe umi phối lưới hoa siêu xinh - thiết kế hiện đại , sang chảnh , tiểu thư bánh bèo cho các nàng MẪU MỚI NHẤT HIÊN NAY",,165000,768,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3236.jpg,0.5,17,
P3237,Đầm hoa nhí 2 tầng tiểu thư - D071- Lady Fashion - Khánh Linh Style,,179000,812,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3237.jpg,0.51,771,
P3238,"[Ưu Đãi Voucher 50k Freeship] Đầm nữ thiết kế cao cấp chất liệu nhung dày dặn, Đầm dáng ngắn kiểu dáng tiểu thư, công chúa tay dài phối voan bồng xinh xắn, Đầm khoắc ngực đính nút nổi siêu xinh",,49000,848,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3238.jpg,0.45,50,
P3239,SUV009 Váy ngắn hở vai đen bèo trắng nữ tính tiểu thư Đầm nữ dáng xòe dự tiệc đi ăn cưới đi chơi sexy quyến rũ đẹp trẻ,,119000,631,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3239.jpg,0.46,9,
P3240,V037 Váy Babydoll tiểu thư xòe Voan trong 2 màu đen trắng 2 lớp Đầm bbd tay phồng Công chúa phong cách ulzzang,,150000,740,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3240.jpg,0.5,2,
P3241,"[Freeship 2022] Đầm đỏ dự tiệc nơ vai,đầm tiểu thư dáng xoè ôm eo,đầm umi, Đầm đỏ đính nơ dễ thương dáng ngắn xoè Ulzzang",,49000,482,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3241.jpg,0.38,17,
P3242,"Vải SILK MORANO mềm mịn mát may đầm váy tiểu thư, body kểu, dòng vải dày không cần lót",,22000,764,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3242.jpg,0.19,162,
P3243,"Set áo trể vai & chấn váy tiểu thư bánh bèo siêu xinh, sét váy nữ trể vai áo tay phồng đính nơ phối chân váy xếp ly",,49000,516,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3243.jpg,0.45,36,
P3244,"Đầm thiết kế chất ren màu trắng vintage tay dài đính nơ, Váy tiểu thư chiết eo dáng xòe ren hoa nổi thời trang sang trọng dx",,165000,470,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3244.jpg,0.28,12,
P3245,chân váy xèo tiểu thư phối nút công sở❣️𝑭𝒓𝒆𝒆𝒔𝒉𝒊𝒑-❣️[Giá gốc tận xưởng]Chất Tuyết Mưa,,97000,400,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3245.jpg,0.61,58,
P3246,"Đầm Maxi Dáng Dài Xòe Kết Hoa Hàng Thiết Kế, Váy Trắng Maxi Xòe Bồng Bềnh Tiểu Thư Dự Tiệc Daoj Phố - XT.Fashion",,269000,423,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3246.jpg,0.25,111,
P3247,Đầm Dự Tiệc Suông Tiểu Thư Quý Phái Chân Váy Phối Viền BY8696,,239000,200,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3247.jpg,0.0,220,
P3248,"Váy nữ xinh cổ U dáng ngắn tay ngắn, đầm bí phồng tiểu thư form siêu xòe - 2023 House",,169000,856,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3248.jpg,0.0,21,
P3249,"Đầm tiểu thư tay phồng xòe phong cách vintage màu xanh, váy sơ mi ôm eo thời trang Hàn Quốc thanh lịch",,49000,640,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3249.jpg,0.29,46,
P3250,"Đầm tiểu thư trễ vai tay phồng style Hàn Quốc, váy babydoll bệt vai mẫu hottrend",,75000,428,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3250.jpg,0.37,82,
P3251,"Đầm sơ mi màu xám tay ngắn chất vải tuyết mưa, váy xòe tiểu thư style Hàn Quốc chất đẹp",,69000,646,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3251.jpg,0.42,22,
P3252,"ĐẦM VÁY NỮ SỌC NGANG HỌA TIẾT GẤU NHỎ NHẮN XINH XẮN THÍCH HỢP CHO CÁC NÀNG, VÁY POLO LEN KẺ THÊU GẤU DÁNG SUÔNG TAY NGẮN CÁCH ĐIỆU, ĐẦM ÔM BODY KẺ SỌC CỔ TRỤ CỰC TÔN DÁNG CHO NỮ MTB",,39000,971,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3252.jpg,0.56,776,
P3253,Chân Váy Cạp Chun Dáng Dài Form Xòe Phong Cách Hàn Quốc Tiểu Thư Thời Trang JayS CV NU 040V4,,129000,247,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3253.jpg,0.44,11,
P3254,"[Voucher 50k Freeship Max 0 đồng toàn quốc] Đầm maxi xẻ tà đi biển vải lụa có mút, đầm tiểu thư tay phồng trễ vai, váy retro cup ngực cột dây khoe vai sang chảnh",,49000,537,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3254.jpg,0.29,135,
P3255,Váy 2 dây trễ vai V042 đầm tiểu thư dự tiệc trắng basic 2 lớp lót dáng xoè 2 tầng vintage,,159000,633,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3255.jpg,0.47,2,
P3256,VIFUUR váy hè Hàn Quốc ulzzang sinh viên trắng váy dài công chúa nửa váy váy đầm dress skirt S-2XL,,50000,393,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3256.jpg,0.75,9,
P3257,SUV002 Đầm babydoll dáng dài xòe hai dây buộc tiểu thư bánh bèo Váy 2 dây hoa nhí maxi thắt nơ vintage đi chơi đi biển,,119000,212,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3257.jpg,0.46,5,
P3258,Hoa voan ánh kim cài áo cài tóc đính váy tiểu thư sang chảnh trong ngày cưới,,18000,88,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3258.jpg,0.0,16,
P3259,V026 Đầm nữ đen trắng cổ nơ xòe 3 tầng cộc tay bồng Váy babydoll BBD tiểu thư công chúa nữ sinh bánh bèo Uzzang,,129000,890,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3259.jpg,0.46,73,
P3260,[Hoàn tiền 20%] [ FREESHIP ] Váy đầm nữ đi chơi đi biển dễ thương đầm nữ phối bèo tiểu thư thiết kế eo chun tôn dáng chất vải không nhăn không xù [ VÁY CÁNH KHUY ĐEN],,79000,235,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3260.jpg,0.5,500,
P3261,"Set áo sơ mi cổ bèo ren kèm chân váy 2 tầng style tiểu thư xinh xắn, nàng thơ xinh xắn đi chơi, hẹn hò, du lịch",,200000,865,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3261.jpg,0.29,97,
P3262,Đầm Váy Tiểu Thư Hoa Nhí Vàng Pastel Phom Dài Dịu Dàng Nữ Tính Dạo Phố Đi Học BY7181,,195000,921,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3262.jpg,0.0,112,
P3263,Đầm Tiểu Thư Bigszie 60kg đến 95kg,,140000,73,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3263.jpg,0.0,70,
P3264,Đầm ngủ tiểu thư ren xuyên thấu cao cấp sexy váy ngủ nữ 2 dây xẻ tà đen đỏ trắng dễ thương BIKI HOUSE N111,,95000,238,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3264.jpg,0.24,66,
P3265,"Đầm váy ngủ tiểu thư lụa xước mềm mát thiết kế cổ phối ren cột nơ, váy đầm ngủ dễ thương cute bầu bì mặc nhà thoải mái",,145000,840,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3265.jpg,0.24,19,
P3266,Đầm tiểu thư bồng bềnh thời trang nữ dự tiệc chất xốp hoa cổ V tay ngắn váy có lót dáng chữ A dài maxi,,175000,249,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3266.jpg,0.44,19,
P3267,"Đầm tiểu thư tay phồng hoa nhí cup ngực dễ thương, váy xòe bồng bềnh mặc mùa hè đi biển, đi chơi",,75000,349,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3267.jpg,0.37,146,
P3268,"Đầm tiểu thư hai dây cổ U sang chảnh, váy maxi xòe bồn bềnh màu trắng mặc đi tiệc tôn dáng",,149000,103,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3268.jpg,0.38,17,
P3269,[Hoàn tiền 20%] [Voucher 50k Freeship Max 0 đồng toàn quốc] Đầm maxi xòe cổ tròn cọc tay đầm maxi tiểu thư vải kate lụa đơn giản đầm basic ôm eo xòe bồng mặc đi biển váy xòe dài ôm eo,,69000,387,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3269.jpg,0.0,502,
P3270,"[Voucher 50k Freeship Max 0 đồng toàn quốc]Đầm viantage chất vải lụa, đầm tiểu thư cup nực có mút, đầm maxi đi biển tay phồng, váy xòe đơn giản quan gối, váy maxi sang chảnh, váy đi tiệc, đầm basic nhiều màu",,69000,333,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3270.jpg,0.0,56,
P3271,"Váy Ngủ Sexy Cao Cấp Hở Lưng Phối Ren Gợi Cảm - Đầm Ngủ Tiểu Thư Sang Trọng - Ivyshop - Màu Trắng, Đỏ, Đen",,249000,972,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3271.jpg,0.38,56,
P3272,"Váy dự tiệc, Váy tiểu thư nhẹ nhàng dễ mặc, tay phối ren đính đá cao cấp ANH FASHION V106",,70000,497,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3272.jpg,0.0,424,
P3273,"BD174 Body váy công chúa, đầm tiểu thư RIOKIDS cho bé gái sơ sinh đi chơi, tiệc thôi nôi sinh nhật, đầy tháng",,131000,181,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3273.jpg,0.22,19,
P3274,Váy Đầm Công Chúa Bé Gái Trắng Phi Tiểu Thư Cao Cấp CC177,,349000,794,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3274.jpg,0.46,27,
P3275,"Váy Đũi V06 - Đầm Babydoll Tiểu Thư Phối Nơ Cổ, Chất Đũi Hàn, Form Đến 68kg",,99000,274,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3275.jpg,0.45,173,
P3276,"[Freeship] Váy Đầm xòe nữ tiểu thư dự tiệc che khuyết điểm bụng, mẫu váy đầm mới giá rẻ đẹp sang chảnh có bigsize từ 38-71kg Thời Trang Lâm An D13",,159000,151,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3276.jpg,0.2,994,
P3277,HOÀN TIỀN 15% - Đầm váy nữ trễ vai đi đám cưới dự tiệc đi chơi phong cách bánh bèo tiểu thư,,149000,802,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3277.jpg,0.5,22,
P3278,[FREESHIP TOÀN QUỐC] ĐẦM VOAN TẦNG TIỂU THƯ SIÊU XINH ĐT,,99000,615,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3278.jpg,0.5,17,
P3279,Set váy tiểu thư mặc dạo phố chất kate sọc cổ sơ mi tay dài kết hợp chân váy xếp ly kèm đai xinh xắn,,149000,204,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3279.jpg,0.5,17,
P3280,Set váy tiểu thư áo tơ thêu cổ tròn tay ngắn vai cột nơ phối cùng chân váy voan tơ hai lớp dáng dài xoè,,195000,858,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3280.jpg,0.5,5,
P3281,"Váy tiểu thư dự tiệc dáng dài cực sang chảnh, chất ren cao cấp kiểu dáng hàn quốc ANH FASHION V122",,350000,530,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3281.jpg,0.0,22,
P3282,"Đầm Babydoll Maxi cúp ngực tơ xòe xẻ hai dây màu trắng tiểu thư, Đầm váy 2S trắng voan hai dây tơ bản to cúp ngực dáng dài sang trọng dx",,139000,66,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3282.jpg,0.22,16,
P3283,Váy bầu thu đông cổ bèo tiểu thư chất liệu umi,,119200,363,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3283.jpg,0.2,5,
P3284,Đầm voan hoa cổ trụ tay cánh tiên from váy dài qua gối xoè nhẹ kiểu dáng nhẹ nhàng tiểu thư QC,,169000,712,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3284.jpg,0.5,10,
P3285,"Set áo polo màu trắng và chân váy xòe xếp ly, set váy tiểu thư basic và áo thun cổ bẻ tay ngắn",,75000,701,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3285.jpg,0.37,6,
P3286,"Set tiểu thư áo kiểu tay dài cài nút đính nơ và chân váy xòe xếp ly, set nữ mặc đi chơi style Hàn Quốc xinh",,75000,808,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3286.jpg,0.37,12,
P3287,Đầm mini nữ chất thun tăm phối ren 2 dây cổ vuông váy xòe 2 tầng thiết kế tiểu thư xinh phù hợp mặc đi chơi,,49000,876,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3287.jpg,0.61,129,
P3288,"Set tiểu thư áo kiểu tay phồng đính nơ và chân váy chữ A màu trắng, set đi tiệc sang chảnh phong cách tiểu thư",,69000,380,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3288.jpg,0.3,10,
P3289,Đầm hoa nhí tay phồng cổ vuông đầm tiểu thư Hàn Quốc midi đầm vintage hoa nhí dễ thương váy mặc đi chơi cổ vuông váy hè đi biển xinh xắn,,69000,524,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3289.jpg,0.0,7,
P3290,Đầm maxi / váy maxi / đầm maxi đi biển / đầm trễ vai tiểu thư / váy maxi trễ vai đuôi cá / váy tơ trễ vai,,225000,318,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3290.jpg,0.24,5,
P3291,"Đầm maxi hai dây màu trắng đi tiệc cưới, váy xòe nàng thơ chất voan mềm mại, đầm tiểu thư cup ngực sang chảnh",,129000,972,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3291.jpg,0.35,18,
P3292,HOÀN TIỀN 15% - Đầm hai dây bo chun thân chất vải jean cao cấp váy xòe tiểu thư demin mặc hè mẫu mới thanh lịch,,144000,239,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3292.jpg,0.5,36,
P3293,"Đầm Maxi Đi Biển Dự Tiệc,váy 2 Dây Dáng Dài Xòe Xếp Tầng Tiểu Thư Xinh Xắn Sang Chảnh Thời Trang - Maxi hai dây chạy moking chất xốp chỉ cao cấp",,69000,121,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3293.jpg,0.3,14,
P3294,"Váy YT51, Đầm Suông Đính Nơ Phối Chân Voan Tiểu Thư From Rộng",,130000,957,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3294.jpg,0.44,159,
P3295,Set váy tiểu thư chất thun tăm 2 dây cổ vuông đính gấu xinh phối chân váy lụa xòe xếp tầng in nơ mẫu mã mới,,49000,456,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3295.jpg,0.61,6,
P3296,Sét váy tiểu thư mặc đi chơi chất voan cao cấp áo trễ vai bèo ngực tay dài váy ngắn xoè phối tầng có lót quần dễ thương,,65000,508,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3296.jpg,0.59,14,
P3297,"Set váy tiểu thư nữ đi tiệc chất Jean phối, áo kiểu nữ cổ bèo phối màu + chân váy dài xòe, sét váy nữ đi chơi sang chảnh",,69000,503,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3297.jpg,0.3,7,
P3298,"Đầm babydoll 2 dây hở lưng thắt nơ sau, Váy tiểu thư dáng xòe cúp ngực chất gấm xốp đi đi chơi đi biển dự tiệc hàn quốc, EYE SHOP",,149000,471,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3298.jpg,0.5,17,
P3299,"Đầm đi tiệc cổ sơ mi đính nơ ôm eo tôn dáng, váy suông tiểu thư style Hàn Quóc đơn giản chất đẹp",,149000,969,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3299.jpg,0.38,386,
P3300,"Set Dự Tiệc Áo Voan Bèo Phối Dây Đính Đá + Chân Váy Tafta Dáng Tiểu Thư Sang Chảnh, QUYN.042",,69900,533,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3300.jpg,0.5,9,
P3301,Đầm babydol nữ mặc đi chơi dễ thương chất tơ nến thiết kế trễ vai thắt nơ ngực tay phồng dài tiểu thư bánh bèo,,135000,594,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3301.jpg,0.48,355,
P3302,Đầm tiểu thư mặc đi chơi mát mẻ chất xốp chỉ cổ V phối bèo tay búp ôm eo nút bọc có túi váy maxi xoè xinh xắn,,59000,412,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3302.jpg,0.62,86,
P3303,"Set váy jean cup ngực bo chun mix áo khoác thun trắng croptop, set tiểu thư style Hàn Quốc chất đẹp dễ thương",,95000,636,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3303.jpg,0.2,73,
P3304,Đầm váy thời trăng nữ mặc đi dự tiệc sang trọng chất Tapta cứng trễ vai phối voan bèo tiểu thư váy xoè maxi qua gối có 3 màu,,69000,501,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3304.jpg,0.54,18,
P3305,[Voucher 50k Freeship Max 0 đồng toàn quốc] Váy nữ màu trắng đi tiệc đính nơ sang chảnh váy tay phồng đơn giản phong cách Hàn Quốc váy đi đám cưới dáng chữ A dễ thương,,69000,373,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3305.jpg,0.0,105,
P3306,"Đầm tiểu thư chất vải voan in hình cánh bướm dễ thương, váy maxi ôm xòe đuôi cá mặc đi tiệc, đi chơi sang chảnh",,169000,444,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3306.jpg,0.43,34,
P3307,(18-25kg) đầm bé gái-váy hoa nhí tay cánh tiên cổ tiểu thư chất vải lụa siêu mát,,42000,929,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3307.jpg,0.3,10,
P3308,DUOHANZI phụ nữ nhỏ mới tươi eo thon ống tay phồng váy hoa,,73000,966,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3308.jpg,0.73,56,
P3309,Váy ngủ sexy ren xuyên thấu có gọng cột nơ ngực gợi cảm đầm tiểu thư 2 dây hở lưng đen trắng quyến rũ BIKI HOUSE N139,,99000,617,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/3309.jpg,0.32,11,
